id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.08,2014-03-22,0.022231454452349513,10.556999999999999,4329.022,,,,,43.157000000000004,452.75699999999995,89.938,,16.075,,,-0.4,0.8,6.4,866.5940003395077,
AS14.08,2014-03-23,0.04218482538831055,86.199,372.317,,,,,4065.138,1612.9349999999997,323.241,,82.451,,1.0,-0.2,0.8,7.2,1374.581000328064,
AS14.08,2014-03-24,0.04630791276266164,14.427,194.055,,,,,52.022999999999996,1700.2120000000002,,,11.062999999999999,,,-0.8,1.0,6.8,1967.9929997920995,
AS14.08,2014-03-25,0.016897661842514778,73.604,1469.956,89.12,,,,46.93600000000001,441.33099999999996,,,,,,-0.6,1.0,7.2,726.2829999923707,1.0
AS14.08,2014-03-26,0.08950139311864186,330.846,895.0110000000001,112.399,,,161.499,45.978,413.674,,,11.029,,,-0.25,0.5,6.5,1818.4510009288792,1.0
AS14.08,2014-03-27,0.08701150136063528,128.185,1976.7879999999998,,,,,56.987,2145.012,,358.674,24.05,,,0.0,0.5,6.333333333333333,2483.2820003032693,1.0
AS14.08,2014-03-28,0.016559762046113646,834.408,959.2560000000003,,,,,52.028,706.4010000000002,,167.53400000000002,,,1.0,-0.25,0.5,6.25,1936.6580002307896,1.0
AS14.08,2014-03-29,0.024944120627437023,46.795,536.168,64.889,,,,61.195,445.50100000000003,,,,,,-0.16666666666666666,1.0,7.166666666666667,1191.82900071144,1.0
AS14.08,2014-03-30,0.0784470781932718,9.926,218.915,,,,,43.081999999999994,506.55500000000006,,,,,,0.0,0.6,6.8,779.892998933792,
AS14.08,2014-03-31,0.07893465181771635,3.048,1230.323,20.184,,,,50.666,457.4219999999999,,,14.035,,,0.0,1.2,7.6,1670.5409996509547,
AS14.08,2014-04-01,0.06235385458531235,28.205,1623.5900000000001,92.10499999999999,,,,59.789,974.317,,,3.005,,,-1.0,1.0,7.2,2074.4190006256113,
AS14.08,2014-04-02,0.00828954735938542,33.864,1809.842,19.154,,,,51.73400000000001,208.186,,,20.146,,,-0.4,0.8,6.6,696.810000658035,
AS14.08,2014-04-03,0.07876788563729693,36.467,2364.9109999999996,,,,,107.15800000000002,758.856,,,50.577,,,0.0,1.3333333333333333,7.0,2837.617998838425,
AS14.08,2014-04-04,0.031123972587273636,168.29700000000003,863.472,,,,,34.475,1643.455,,,9.065,,1.0,0.25,1.25,7.5,1265.508000850678,
AS14.08,2014-04-05,0.12841414141414143,8.64,951.8109999999999,76.908,,,,46.662,633.5210000000001,,,17.057,,,0.2,1.2,7.4,1735.447999954224,
AS14.08,2014-04-06,0.007280235288804588,69.105,331.962,11.032,,,,34.396,532.817,,,11.055,,,0.0,1.25,7.6,1296.008000373841,
AS14.08,2014-04-07,0.10247313379515043,365.50199999999995,2379.268,368.396,,,,69.48,1248.4860000000003,,7.028,,,1.0,0.0,1.0,7.0,4442.053998470306,1.0
AS14.08,2014-04-08,0.05814829222796919,67.864,1572.274,93.167,,,,56.654,1078.93,,,31.197000000000003,,,-0.25,0.5,6.5,2564.4870009422293,
AS14.08,2014-04-09,0.04036626596543953,112.664,1770.142,,,,,3613.761,1990.761,,,6.016,,,0.25,0.5,6.25,2404.400000333786,
AS14.08,2014-04-10,0.20657326274273782,90.306,3161.743,230.726,,,,82.531,877.273,,,47.583,,,1.2,1.4,7.6,4360.754999876022,
AS14.08,2014-04-11,0.07413554916192037,51.944,452.74799999999993,32.147,,,,48.116,990.3209999999998,,,3.01,,1.0,0.6,1.0,7.6,1581.9210007190707,
AS14.08,2014-04-12,0.025027439155129106,,1912.357,,,,,108.72399999999999,519.463,,,,,,0.0,0.8,7.0,767.0680000782012,
AS14.08,2014-04-13,0.00482709579161907,8.147,658.403,221.56300000000002,,,,119.435,2874.2200000000003,,,5.043,,,0.0,1.2,7.6,2078.9600002765656,
AS14.08,2014-04-14,0.06490308655585147,89.01599999999999,1931.73,81.273,,,45.241,122.035,1121.678,,,31.393,,,0.2,0.6,6.6,3426.076000928881,
AS14.08,2014-04-15,0.03409090909090908,313.846,2067.439,36.189,,,,54.181,711.717,,,,,,-0.8,0.6,6.4,3149.4779992103604,
AS14.08,2014-04-16,0.06859735641438541,122.28200000000001,853.409,22.458000000000002,,,48.299,45.32899999999999,595.5500000000001,,,33.39,,,-0.6,0.8,6.6,1724.2629995346065,
AS14.08,2014-04-17,0.09718156742586877,111.43100000000001,1016.883,144.717,,,,188.899,676.2249999999999,1114.867,,3.038,,,-1.0,0.8,6.2,3259.406999349593,
AS14.08,2014-04-18,0.04904198614474039,8.937,178.033,,,,,67.792,678.915,,,,,,-0.4,0.6,6.0,936.6079995632169,
AS14.08,2014-04-19,0.03900289438614025,324.362,840.206,88.565,,,,46.933,1092.221,,22.302,7.023,,,1.4,1.2,7.8,2355.328998804096,
AS14.08,2014-04-20,0.004899344795389425,2291.8390000000004,85.04199999999999,173.542,,,,36.373000000000005,5884.73,,17.156,15.074,,,-1.2,0.8,6.4,1317.5869996547704,
AS14.08,2014-04-21,0.029294959666751913,90.122,600.2099999999999,437.264,,,5.032,31.308,905.6440000000001,,,6.026,,,-1.0,0.6,6.4,2076.093999624253,
AS14.08,2014-04-22,0.07739994303879248,109.49199999999999,795.3119999999999,21.094,,,,46.998,843.2529999999999,,,,,,-0.6,0.4,6.0,1819.2249996662135,
AS14.08,2014-04-23,0.1249760272490379,153.90400000000002,1044.884,,,,,51.104,435.924,,,,,,0.0,0.4,5.6,1554.5250003337856,
AS14.08,2014-04-24,0.12800591195077682,26.485999999999997,1270.6670000000001,82.896,,,,547.374,554.572,,,,,,0.3333333333333333,1.0,6.666666666666667,1965.2279994487767,
AS14.08,2014-04-25,0.028321012544802845,92.297,10351.418000000001,,,,163.344,51.705,812.872,,,,,,0.0,0.8,6.333333333333333,2004.8570005893716,
AS14.08,2014-04-26,0.047178819444444485,276.46,156.572,,,,,29.159,237.624,,,,,,-0.5,0.25,6.0,702.6440005302428,
AS14.08,2014-04-27,0.005429837164750959,100.223,704.723,835.74,,,,34.178000000000004,700.6910000000001,,,,,,-0.8333333333333334,0.6666666666666666,6.0,2228.388000011444,1.0
AS14.08,2014-04-28,0.022252415458937205,127.95500000000001,122.74300000000001,109.162,,,,45.431,461.77599999999995,,,,,,-0.8,0.6,5.8,864.7580003738399,
AS14.08,2014-04-29,0.030996148459383754,21.515,1157.159,111.408,,,,39.375,694.2059999999999,,,,,,-0.25,0.25,5.75,2025.4379999637604,
AS14.08,2014-04-30,0.03482503992976501,38.781,3192.407,202.554,,,,38.314,523.0989999999999,,,,,,-0.5,1.0,6.666666666666667,3999.000998735421,
AS14.08,2014-05-01,0.03731409855296445,96.708,9933.223000000002,3751.748,,,,57.046,442.89700000000005,,,202.552,,,0.4,0.8,7.0,5458.796000480648,
AS14.08,2014-05-02,0.18173800770308124,29.822,157.96099999999998,29.418,,,,45.739999999999995,436.494,,,3.172,,,-0.4,1.0,7.2,703.1720004081726,
AS14.08,2014-05-03,0.22181372986475956,86.962,1322.47,,,,,36.627,437.16499999999996,,6.071,44.214,,,0.4,1.0,7.4,883.2579998970027,
AS14.08,2014-05-04,0.04327761276924563,162.032,780.0079999999999,,,,,34.334,681.4110000000001,,311.75699999999995,,,1.0,-0.2,1.0,6.8,1968.681000471115,
AS14.08,2014-05-05,0.0026041666666666687,,36.583999999999996,,,,,22.215,204.48199999999997,,,,,,-1.0,1.0,6.666666666666667,263.81499981880165,
AS14.09,2014-03-21,,29.307000000000002,1221.0810000000004,1447.456,,,2.113,216.908,,,,2.0199999999999996,,1.0,0.0,1.0,7.0,3007.8339989185324,1.0
AS14.09,2014-03-22,0.06284722222222221,149.05999999999997,2687.055,4606.764999999999,,,13.309000000000001,147.031,122.56800000000001,193.317,,1.003,3.02,,0.0,0.6666666666666666,7.0,4706.241000652313,
AS14.09,2014-03-23,0.033333333333333305,299.254,3187.773,35937.645,,,,68.399,18.333,193.588,,3.0539999999999994,,,0.75,0.25,6.75,7160.279999732973,1.0
AS14.09,2014-03-24,0.07916666666666668,60.258,3151.8010000000004,1067.7350000000001,54.492000000000004,,4.090999999999999,83.63300000000001,903.155,250.549,324.702,20.666999999999998,,,0.5,0.5,7.25,5929.984000682831,
AS14.09,2014-03-25,0.02569444444444444,327.62200000000007,2417.2350000000006,3985.339,106.12,,10.256,72.38,122.999,32.474,,3.016,17.433,1.0,0.4,-0.2,6.2,7212.193001270292,
AS14.09,2014-03-26,0.08631557618626584,625.437,1505.181,2757.0009999999997,61.349,,1.004,46.913,318.847,,,75.99900000000001,,1.0,0.5,0.75,7.75,8552.027000188831,1.0
AS14.09,2014-03-27,0.027083333333333348,210.58200000000002,790.652,2440.0000000000005,,,,96.62199999999999,501.61699999999996,1.01,112.478,,14.396,1.0,-0.4,0.8,7.8,4169.421998977661,
AS14.09,2014-03-28,0.07977843915343912,509.97099999999995,2641.962,5631.858,56.071,,6.096,245.89799999999997,293.719,983.769,17.192,70.97200000000001,,1.0,-0.25,1.0,8.25,10467.484001874927,
AS14.09,2014-03-29,0.08229166666666667,454.912,3478.2230000000004,3166.781,,,,63.888999999999996,188.847,157.702,,3.242,,1.0,-0.4,1.0,8.0,7516.97699904442,
AS14.09,2014-03-30,0.11195652173913047,1384.013,3493.521,3177.558,21.601,,,41.815000000000005,491.89300000000003,,,4.061,50.67,1.0,-1.0,1.0,7.75,8669.2909989357,1.0
AS14.09,2014-03-31,0.08333333333333336,623.375,3363.6079999999997,2077.0019999999995,97.282,,4.1,49.509,10.145,576.3829999999999,,4.042999999999999,,1.0,-0.2,0.2,7.0,6808.904999494553,
AS14.09,2014-04-01,0.07986111111111115,2289.1390000000006,5259.525000000001,4216.561,123.632,,,64.097,107.098,137.18,729.504,5.071000000000001,,1.0,0.0,0.6,7.6,12936.086001157757,
AS14.09,2014-04-02,0.041386554621848724,1302.409,698.0930000000001,1408.9720000000002,,,,78.42599999999999,33.83,,,59.26199999999999,32.864,1.0,0.2,0.0,6.2,3616.1849999427823,
AS14.09,2014-04-03,0.18090277777777775,588.224,2006.6190000000001,1529.534,97.28999999999999,,4.04,90.741,209.625,1508.7709999999997,80.247,,,1.0,0.0,0.6,7.6,6119.871999502182,
AS14.09,2014-04-04,0.07604166666666667,276.152,3102.5339999999997,2802.714,47.772000000000006,175.019,,61.001,166.319,275.002,,3.0869999999999997,,1.0,-0.75,0.75,7.25,6912.645999670029,1.0
AS14.09,2014-04-05,0.11562500000000002,53.050999999999995,3022.0789999999997,2117.3230000000003,,80.992,1.012,76.697,109.2,,,1.007,,,0.0,0.75,7.5,5465.0930008888245,
AS14.09,2014-04-06,0.1388888888888889,269.692,2888.5720000000006,3578.5989999999997,51.71,,4.025,52.748999999999995,260.428,,4.098,22.322,24.224,,-0.4,0.8,6.8,7160.648002386095,
AS14.09,2014-04-07,0.07812500000000004,174.613,2635.4200000000005,1657.547,76.338,,3.043,63.722,301.159,348.162,,,90.352,,-0.5,0.0,6.2,5353.679001808166,
AS14.09,2014-04-08,0.08645833333333332,219.268,1722.9769999999999,17314.980999999996,160.191,,1.032,65.994,34.370999999999995,389.942,,,,,0.0,0.6,7.2,4055.727000236513,1.0
AS14.09,2014-04-09,0.034126984126984145,455.0059999999999,1715.135,2041.4039999999995,23.372,,,29.333999999999996,28.382,26.014,,,,1.0,0.25,0.25,6.5,4303.1010003089905,
AS14.09,2014-04-10,0.030357142857142853,116.389,826.867,921.554,,,,19.387,196.271,,77.658,2.019,,1.0,0.75,0.0,6.0,2158.587001562118,
AS14.09,2014-04-11,0.1142857142857143,2.008,765.3009999999998,690.963,23.749,,,19.296,,598.908,153.307,,,,0.0,0.6,6.8,5562.076999187466,
AS14.09,2014-04-12,0.06944444444444443,,1664.717,1146.349,,,,52.751999999999995,,,,59.098000000000006,,1.0,0.0,0.8,7.0,2841.563000202179,
AS14.09,2014-04-13,0.1722222222222222,12.187,503.45700000000005,273.882,,,,15.208,,411.041,,1.008,,,-0.8,0.0,6.0,1216.8459997177122,1.0
AS14.09,2014-04-14,0.08333333333333319,75.483,186.68600000000004,482.67,,,5.029,25.479,,77.72,,,,1.0,-0.2,-0.2,5.8,823.1890001296997,1.0
AS14.09,2014-04-15,0.08854166666666669,120.66499999999999,595.632,1042.797,148.776,,,11.277000000000001,,,,,,1.0,0.0,0.0,6.0,1799.896999597549,1.0
AS14.09,2014-04-16,0.015584415584415586,10.120999999999999,262.839,419.4920000000001,,,,29.612,,,,,,,-0.5,-0.25,5.5,588.7820003032684,
AS14.09,2014-04-17,0.11045653907496016,31.595999999999997,1268.037,651.998,36.512,,,32.259,,43.02400000000001,151.64100000000002,5.106999999999999,,1.0,0.0,0.75,7.0,2211.44800043106,1.0
AS14.09,2014-04-18,0.11473829201101932,130.091,516.495,1488.692,80.219,,72.352,12.053,38.117,22.127,,3.0109999999999997,,1.0,-1.2,0.6,6.6,2364.1620001792908,1.0
AS14.09,2014-04-19,0.11314935064935065,13.157,761.494,584.2470000000001,,,4.028,20.803,36.476,475.38599999999997,,,,,0.25,1.0,8.0,1896.4769990444192,
AS14.09,2014-04-20,0.04154829545454543,2.012,248.21,208.96999999999997,,,,,267.892,61.327999999999996,,,,,0.0,0.25,6.25,421.0810003280639,
AS14.09,2014-04-21,0.015309343434343441,66.726,66.779,554.882,32.886,,,16.339,,,108.031,2.205,,1.0,-1.0,0.5,6.5,848.1339998245237,
AS14.09,2014-04-22,0.06439393939393938,814.3489999999999,835.922,1426.935,,,,,26.468,,,,,1.0,-0.2,0.4,6.6,2612.397999525069,
AS14.09,2014-04-23,0.03922032828282828,810.732,765.12,1200.412,71.327,,,23.765,28.135,,30.26,,,1.0,-0.3333333333333333,0.3333333333333333,6.333333333333333,2925.293999671936,1.0
AS14.09,2014-04-24,0.04203282828282827,23.392,302.97900000000004,422.54499999999996,,,,7.085,,4.024,,,5.032,1.0,0.2,1.0,7.2,763.8369996547699,
AS14.09,2014-04-25,0.11581439393939394,4.023,644.2679999999999,976.648,47.889,,,25.513,,,71.26,,14.066,,0.25,1.0,7.25,1263.7550008296964,
AS14.09,2014-04-26,0.1102693602693603,74.732,1051.7220000000002,404.52,203.255,,,38.775,8.226,,,,25.462,,0.0,1.0,8.0,1797.3450000286102,
AS14.09,2014-04-27,,,,,,,,,,,,,,,-1.0,0.25,6.25,,
AS14.09,2014-04-28,,,,,,,,,,,,,,,0.0,0.6,6.6,,
AS14.09,2014-04-29,,,,,,,,,,,,,,,-0.5,0.5,6.75,,
AS14.09,2014-04-30,,,,,,,,,,,,,,,-0.5,0.75,7.0,,
AS14.09,2014-05-01,,,,,,,,,,,,,,,-0.25,0.75,7.5,,
AS14.09,2014-05-02,,,,,,,,,,,,,,,0.0,0.8,7.6,,
AS14.09,2014-05-03,,,,,,,,,,,,,,,0.25,0.75,7.75,,
AS14.09,2014-05-04,,,,,,,,,,,,,,,0.2,0.4,6.6,,
AS14.09,2014-05-05,,,,,,,,,,,,,,,-1.0,0.5,6.0,,
AS14.12,2014-03-15,,,,,,,,,,,,,,1.0,0.0,-0.5,5.5,,1.0
AS14.12,2014-03-27,0.14829053656064528,735.716,930.649,207.387,,,,71.905,4393.594,,,5.052,,1.0,-0.5,1.0,7.0,6065.7110004425085,
AS14.12,2014-03-28,0.1121886973180077,4855.087,2540.5709999999995,3861.542,,,,77.908,3569.3729999999996,,,14.169,,1.0,0.0,0.75,6.75,10478.01700019837,
AS14.12,2014-03-29,0.12607506942792832,6546.763999999999,1318.0680000000002,1001.059,,,,51.707,1167.004,101.11800000000001,60.299,8.12,,1.0,1.0,1.0,6.75,9956.59399938583,
AS14.12,2014-03-30,0.050002669288337596,805.483,790.7080000000001,473.693,,,,53.669000000000004,914.519,,,15.116999999999997,,1.0,-0.2,0.25,5.8,3085.156000614166,
AS14.12,2014-03-31,0.07254649006645172,954.0349999999999,633.707,411.651,11.04,11.03,17.189,47.557,939.671,772.399,,,,1.0,0.4,0.4,6.4,3845.6270000934614,
AS14.12,2014-04-01,0.1407921548420124,1334.3880000000001,2928.829,751.292,55.378,3.766,,44.646,3253.437,68.07900000000001,,,,1.0,0.4,0.75,6.4,8892.608999252321,
AS14.12,2014-04-02,0.14706022748475053,842.8800000000001,2319.8669999999997,759.095,128.498,,397.502,77.77900000000001,2587.3720000000003,25.71,,,,1.0,-0.4,0.3333333333333333,6.0,13215.448000431054,
AS14.12,2014-04-03,0.15734126984126984,2386.118,2760.7750000000005,1194.806,133.62,,848.027,40.63,4213.197,373.78600000000006,,,,1.0,0.4,0.0,5.4,10063.442001819609,
AS14.12,2014-04-04,0.13877989048726835,1238.833,1244.954,359.466,,,525.1369999999998,45.5,2331.8979999999997,1689.1170000000002,,,,1.0,0.75,0.6666666666666666,6.5,7406.303998708725,1.0
AS14.12,2014-04-05,0.15029831343020303,1613.1799999999998,212.43999999999997,1451.876,39.611000000000004,4.009,,66.791,2087.2580000000003,214.084,,,,1.0,0.0,0.4,6.2,4866.7180008888245,1.0
AS14.12,2014-04-06,0.08721111947339887,567.6200000000002,165.981,636.3249999999999,,,,39.345,1061.8390000000002,346.34400000000005,,,,,0.25,0.75,6.25,2818.029000282286,
AS14.12,2014-04-07,0.12565511935667537,1598.4450000000002,654.4440000000002,777.991,49.379,108.33800000000001,5.036,59.736000000000004,2723.0260000000003,248.585,,42.897999999999996,,,0.2,1.0,6.4,5998.4570002555865,
AS14.12,2014-04-08,0.11765497159315708,3070.942,1390.59,1452.7679999999998,196.12099999999998,,98.882,44.583000000000006,3365.645,117.344,,,,1.0,0.0,0.25,6.25,7995.541000366211,
AS14.12,2014-04-09,0.16551672904404247,30519.817999999992,1768.844,2337.6539999999995,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,,17.396,,,0.0,-0.5,5.25,11045.185998439789,
AS14.12,2014-04-10,0.13382078343157316,2114.5299999999997,547.5509999999999,438.221,,5.149,,56.132,4960.509,,,,,,0.2,0.6,6.4,7782.513999700544,
AS14.12,2014-04-11,0.07151068346684088,9721.517000000002,169.195,381.991,,,,45.553000000000004,2574.388,232.48200000000003,,,,1.0,-0.5,1.0,6.6,4888.17499804497,
AS14.12,2014-04-12,0.08403201429421403,2864.401,1886.5419999999997,673.54,,,11.059,72.906,2253.308,597.0329999999998,,12.068,,,0.0,0.8,6.8,7295.19900035858,
AS14.12,2014-04-13,0.09538332496422719,1239.1779999999999,1637.873,1137.7169999999999,,,45.218,70.062,4090.987,156.096,,5.019,,1.0,0.6,0.0,5.6,8651.996002197266,
AS14.12,2014-04-14,0.08742418577600534,1622.191,1086.819,1671.033,22.081000000000003,,,74.52100000000002,3227.4790000000003,,,10.109,,1.0,-0.4,0.8,6.6,7834.323999404909,
AS14.12,2014-04-15,0.12005049713493486,2352.609,2162.354,277.298,40.322,,173.56599999999997,53.343999999999994,3179.647,,,5.128,,1.0,0.2,1.0,6.8,7183.0249993801135,
AS14.12,2014-04-16,0.198099232603957,2876.718,2180.453,990.051,,,,62.984,1828.739,129.132,,,,1.0,0.0,1.0,7.0,7032.783002853394,1.0
AS14.12,2014-04-17,0.13106163600075882,1108.736,1762.53,434.02,49.768,,125.091,49.81,3914.188,262.063,,5.022,,1.0,-0.6,0.8,6.8,7747.718999624252,
AS14.12,2014-04-18,0.07997912314877687,796.857,315.754,768.6219999999998,9.264,,,54.297999999999995,3149.413,476.158,,4.026,,,-0.6,0.8,6.6,5904.472999334335,
AS14.12,2014-04-19,0.16716522568030542,32945.276,1422.102,862.0149999999999,,,,59.983000000000004,2462.619,93.026,,,,1.0,0.4,0.4,5.8,7279.017001152037,1.0
AS14.12,2014-04-20,0.22026726549487374,3891.594,744.578,1323.4270000000001,,550.414,82.47,51.321,4599.367000000001,430.585,,7.1419999999999995,,,0.4,1.0,6.4,15072.072999715814,
AS14.12,2014-04-21,0.0702309086923999,1243.055,1039.461,110.981,,61.195,,45.51,1880.291,83.25099999999999,,3.038,,1.0,-0.25,0.75,6.0,4222.318999528884,
AS14.12,2014-04-22,0.16462706487320147,2517.718,3176.774,5768.909000000001,35.153000000000006,,,58.138999999999996,5208.823,1367.324,,4.156,,1.0,0.25,1.0,6.5,18346.558000326168,
AS14.12,2014-04-23,0.1144938873347398,1266.9850000000001,546.161,626.889,,,44.187,39.926,3131.5319999999997,256.502,,,,1.0,0.0,0.8,5.8,5621.264999151228,
AS14.12,2014-04-24,0.08522280013775359,3131.05,289.282,745.889,109.32899999999998,,164.13799999999998,41.343999999999994,3729.0739999999996,659.855,,,,1.0,-0.6,0.6,6.6,6934.605998277665,
AS14.12,2014-04-25,0.13467870198927026,2088.08,511.947,97.38900000000001,78.27000000000001,,,46.248,1831.1259999999997,782.1739999999999,,36.423,44.409,1.0,0.2,0.2,5.6,4744.062000751496,1.0
AS14.12,2014-04-26,0.3325771057511279,979.5780000000001,293.235,337.142,,,,42.465,1013.5759999999999,761.637,,,22.066,1.0,0.25,1.0,7.0,3425.8209993839237,
AS14.12,2014-04-27,0.19347949106485993,759.456,295.28999999999996,624.5050000000002,,,15.093,67.653,1675.0120000000002,1366.399,,,86.672,1.0,0.0,0.75,6.0,5069.173999309538,
AS14.12,2014-04-28,0.0853976874322089,1955.5389999999998,740.361,378.06100000000004,63.189,,,44.43899999999999,1723.733,128.399,,,,1.0,-0.6,1.0,6.6,3979.2940003871927,1.0
AS14.12,2014-04-29,0.07919763729171322,2113.077,863.179,359.93899999999996,,,171.43,48.704,3697.746,,,,,1.0,-0.4,1.0,6.0,6085.489000082016,
AS14.12,2014-04-30,0.12199319253000578,1681.2479999999998,1570.289,1044.383,,,36.22,36.543,2048.4139999999998,476.321,,4.11,,1.0,-0.25,0.6666666666666666,6.25,6141.152999639511,
AS14.12,2014-05-01,0.09557003863382328,1453.762,2178.9899999999993,956.8370000000001,434.079,181.611,71.407,60.43999999999999,3774.0020000000004,284.95399999999995,,5.048,,,-0.2,0.5,6.2,10759.314000368111,1.0
AS14.12,2014-05-02,0.1309995432502886,2623.1130000000003,2517.301,2755.815,249.135,,37.361999999999995,45.013000000000005,5042.722,245.935,,4.063,,1.0,0.0,0.5,5.5,17130.235999345776,
AS14.12,2014-05-03,0.08514009749880902,2817.434,961.563,474.13500000000005,52.151,,70.349,47.693,2205.7499999999995,1.026,,22.674,,1.0,-0.4,0.2,5.6,5445.758001565933,1.0
AS14.12,2014-05-04,0.11459872269952807,3155.584,356.15700000000004,1252.722,,,,44.190999999999995,4638.61,,,,,,-0.8,-0.2,4.8,7504.151001453398,
AS14.12,2014-05-05,0.032041855203619865,1344.748,1019.5729999999999,135.69299999999998,,,,24.093999999999998,517.579,,,,,1.0,0.0,0.3333333333333333,6.0,2281.6200006008153,
AS14.13,2014-03-13,,64.527,513.395,73.508,,,,467.23600000000005,174.092,,,,,1.0,-2.0,1.0,7.0,1252.236999988556,
AS14.13,2014-03-14,,1799.3709999999999,4896.720000000001,100.104,,,,1211.863,938.9980000000002,2862.4149999999995,,,,,0.2,1.4,7.8,7292.196001768112,1.0
AS14.13,2014-03-15,,2043.0579999999998,3284.4959999999996,671.05,,,,1157.275,565.078,,,,,,0.2,0.4,7.0,4634.640998601915,1.0
AS14.13,2014-03-16,,128.676,649.433,37.964,,,,2366.203,571.198,,141.978,,,,-1.0,0.2,6.4,4920.903999090193,
AS14.13,2014-03-17,,1027.1299999999999,1015.1310000000001,,,,,701.4730000000002,426.51000000000005,236.14800000000002,,12.518,,,0.0,0.8,6.6,3146.8159987926483,
AS14.13,2014-03-18,,556.4499999999999,5882.241,2464.328,,,,981.155,416.742,,,,,,-0.2,0.8,7.0,2748.7139985561375,
AS14.13,2014-03-19,,790.38,9544.346000000001,1074.9009999999998,,,,4203.599,294.512,,,,,,-0.2,1.2,7.8,15164.403999090207,
AS14.13,2014-03-20,0.2875173962358836,462.36800000000005,7656.217,670.754,,,,626.924,497.604,,,,,,0.8,0.2,6.4,8615.40499901772,
AS14.13,2014-03-21,0.08464871219157337,144.12599999999998,14123.689999999999,1224.32,,,,109.86300000000001,162.789,47.006,,,,,0.6,0.6,6.4,12928.499998092655,1.0
AS14.13,2014-03-22,0.09397349961866085,925.617,8514.374,2283.683,,,,355.851,654.827,,,,,,1.4,1.6,8.4,12328.15699982643,
AS14.13,2014-03-23,0.11916263386851622,387.58099999999996,5841.737999999999,631.9680000000001,,,,316.93399999999997,249.13300000000004,,19.359,,,,1.6,1.0,7.4,6527.276000261305,1.0
AS14.13,2014-03-24,0.3074129857071034,341.122,3140.384,944.2940000000001,,,,97.92,186.043,,,,,1.0,1.0,1.8,8.8,4688.187000513077,
AS14.13,2014-03-25,0.09856848536516054,118.19600000000001,4322.161,208.49699999999999,,,,1139.661,381.363,550.99,,25.496,,,1.2,1.8,7.6,5026.9479994773865,
AS14.13,2014-03-26,0.303655124259914,430.692,7317.156,807.299,,,,265.619,244.40900000000002,,,,,1.0,-1.0,1.0,8.4,9064.927999734879,1.0
AS14.13,2014-03-27,0.10809412957208692,17.725,7266.264999999999,733.764,,,,524.985,352.81600000000003,289.617,,,,,-1.2,1.0,7.4,8565.003998994824,1.0
AS14.13,2014-03-28,0.3355837397178654,1688.574,5064.351000000001,1870.3230000000003,,,33.368,180.59199999999998,2989.3139999999994,263.015,,,,,-1.0,1.2,7.6,12150.351999759674,
AS14.13,2014-03-29,0.37008537798408486,200.035,5104.884,713.427,,,,117.57400000000001,650.089,,,43.997,,,-1.8,1.0,7.2,5617.916001319886,
AS14.13,2014-03-30,0.1106315203947191,27.302,7303.315,431.246,,,,1504.9980000000003,94.91499999999999,,,,,,-0.6,0.8,6.2,9519.96399950981,
AS14.13,2014-03-31,0.2922268907563024,543.1610000000001,2715.429,1138.739,,,,74.55,726.801,,,,,1.0,-1.2,0.6,7.0,5456.011997938156,
AS14.13,2014-04-01,0.43874834656084655,3216.021,4242.905999999999,706.467,,,,136.147,4124.664,,13.518999999999998,,,1.0,-1.5,1.0,7.5,7494.29600048065,1.0
AS14.13,2014-04-02,0.37120794503799426,390.476,20718.749,579.5100000000001,,,,100.02000000000001,830.5859999999998,,,,,,-1.2,1.0,7.4,9194.638997077942,
AS14.13,2014-04-03,0.30396614520281895,1548.3,12564.073,368.455,,,,132.127,35.561,,,,,1.0,-0.8,1.4,7.6,11380.301999330519,1.0
AS14.13,2014-04-04,0.19674225941227172,918.5979999999998,7126.404999999999,680.9830000000001,,,,201.698,398.0680000000001,,,,,,-0.6,1.0,7.8,8050.796003341672,1.0
AS14.13,2014-04-05,0.15646127217935726,91.818,11836.062000000002,549.493,,,,237.982,82.548,,,,,,0.2,0.8,6.8,12458.326999664303,
AS14.13,2014-04-06,0.32032102320237915,1421.958,6148.126,346.799,,,,115.575,526.263,283.402,211.24699999999999,,,,0.25,0.75,6.25,8325.587998628615,
AS14.13,2014-04-07,0.30800465676571875,254.95499999999998,12359.838,206.15200000000002,,,,1502.867,916.995,,,,,1.0,-0.4,1.0,7.4,10618.18199920655,1.0
AS14.13,2014-04-08,0.12433551478229142,1052.325,7986.181,985.211,,,,129.537,158.30200000000002,,,24.576,,1.0,0.8,1.4,8.2,10384.884002208708,
AS14.13,2014-04-09,0.19026514823987342,1151.705,11542.971000000001,238.654,,,,874.868,209.894,,,316.434,,1.0,-0.2,1.2,7.8,14230.147996902464,
AS14.13,2014-04-10,0.3092114046758542,285.24699999999996,8405.130000000001,,,,15.069,212.21000000000004,102.72999999999999,,,,,1.0,0.6,1.0,7.6,8855.4799990654,
AS14.13,2014-04-11,0.46870776282540977,864.0739999999998,2146.6710000000003,,,,,230.84799999999998,375.111,,,,,1.0,0.6,1.2,6.8,3541.379999160767,
